cod_codazzi;pais;departamento;ciudad;municipio;periodo
16917272002;COLOMBIA;CALDAS;FILADELFIA;EL VERSO;20200611
16917272003;COLOMBIA;CALDAS;FILADELFIA;LA PAILA;20200611
16917272004;COLOMBIA;CALDAS;FILADELFIA;MORRITOS;20200611
16917272005;COLOMBIA;CALDAS;FILADELFIA;SAMARIA;20200611
16917272007;COLOMBIA;CALDAS;FILADELFIA;SAN LUIS;20200611
16917272008;COLOMBIA;CALDAS;FILADELFIA;BALMORAL;20200611
16917272009;COLOMBIA;CALDAS;FILADELFIA;LA MARINA;20200611
16917380000;COLOMBIA;CALDAS;LA DORADA;LA DORADA;20200611
16917380001;COLOMBIA;CALDAS;LA DORADA;BUENAVISTA;20200611
16917380002;COLOMBIA;CALDAS;LA DORADA;GUARINOCITO;20200611
16917380003;COLOMBIA;CALDAS;LA DORADA;PURNIO;20200611
16917380004;COLOMBIA;CALDAS;LA DORADA;LA ATARRAYA;20200611
16917380005;COLOMBIA;CALDAS;LA DORADA;EL TIGRE;20200611
16917380007;COLOMBIA;CALDAS;LA DORADA;CAMELIAS;20200611
16917380008;COLOMBIA;CALDAS;LA DORADA;DONA JUANA;20200611
16917380009;COLOMBIA;CALDAS;LA DORADA;HORIZONTE;20200611
16917380010;COLOMBIA;CALDAS;LA DORADA;LA AGUSTINA;20200611
16917380012;COLOMBIA;CALDAS;LA DORADA;LA HABANA;20200611
16917380015;COLOMBIA;CALDAS;LA DORADA;PROSOCIAL LA HUMAREDA;20200611
16917380016;COLOMBIA;CALDAS;LA DORADA;BRISAS BOCAS DE PONTONA;20200611
16919075005;COLOMBIA;CAUCA;BALBOA;LA BERMEJA;20200611
16919075006;COLOMBIA;CAUCA;BALBOA;PURETO;20200611
16919075007;COLOMBIA;CAUCA;BALBOA;GUADALITO;20200611
16919075008;COLOMBIA;CAUCA;BALBOA;LA LOMITA;20200611
16919075009;COLOMBIA;CAUCA;BALBOA;EL VIJAL;20200611
16919075010;COLOMBIA;CAUCA;BALBOA;BERMEJA ALTA;20200611
16919075011;COLOMBIA;CAUCA;BALBOA;PARAISO;20200611
16919100000;COLOMBIA;CAUCA;BOLIVAR;BOLIVAR;20200611
16919100001;COLOMBIA;CAUCA;BOLIVAR;CAPELLANIAS;20200611
16919100005;COLOMBIA;CAUCA;BOLIVAR;EL CARMEN;20200611
16919100006;COLOMBIA;CAUCA;BOLIVAR;EL RODEO;20200611
16919100007;COLOMBIA;CAUCA;BOLIVAR;GUACHICONO;20200611
16919100008;COLOMBIA;CAUCA;BOLIVAR;LA CUMBRE DE SANTA INES;20200611
16919100011;COLOMBIA;CAUCA;BOLIVAR;LAS CASCADAS;20200611
16919100012;COLOMBIA;CAUCA;BOLIVAR;LAS CEJAS;20200611
16919100013;COLOMBIA;CAUCA;BOLIVAR;LERMA;20200611
16919100015;COLOMBIA;CAUCA;BOLIVAR;LOS MILAGROS;20200611
16919100016;COLOMBIA;CAUCA;BOLIVAR;LOS RASTROJOS;20200611
16919100018;COLOMBIA;CAUCA;BOLIVAR;MELCHOR;20200611
16919100019;COLOMBIA;CAUCA;BOLIVAR;SAN JOSE DEL MORRO;20200611
16919100020;COLOMBIA;CAUCA;BOLIVAR;SAN JUAN;20200611
16919100021;COLOMBIA;CAUCA;BOLIVAR;SAN LORENZO;20200611
16919100022;COLOMBIA;CAUCA;BOLIVAR;SAN MIGUEL;20200611
16919100023;COLOMBIA;CAUCA;BOLIVAR;SUCRE;20200611
16919100038;COLOMBIA;CAUCA;BOLIVAR;LA ESPERANZA;20200611
16919100041;COLOMBIA;CAUCA;BOLIVAR;LA CARBONERA;20200611
16919100042;COLOMBIA;CAUCA;BOLIVAR;EL MORRO;20200611
16919100044;COLOMBIA;CAUCA;BOLIVAR;VILLA NUEVA;20200611
16919110000;COLOMBIA;CAUCA;BUENOS AIRES;BUENOS AIRES;20200611
16919110006;COLOMBIA;CAUCA;BUENOS AIRES;EL PORVENIR;20200611
16919110007;COLOMBIA;CAUCA;BUENOS AIRES;HONDURAS;20200611
16919110008;COLOMBIA;CAUCA;BUENOS AIRES;LA BALSA;20200611
16919110010;COLOMBIA;CAUCA;BUENOS AIRES;SAN IGNACIO;20200611
16919110012;COLOMBIA;CAUCA;BUENOS AIRES;TIMBA;20200611
16919110013;COLOMBIA;CAUCA;BUENOS AIRES;EL CERAL;20200611
16919110016;COLOMBIA;CAUCA;BUENOS AIRES;SAN FRANCISCO;20200611
16919110017;COLOMBIA;CAUCA;BUENOS AIRES;LA VENTURA;20200611
16919110020;COLOMBIA;CAUCA;BUENOS AIRES;EL LLANITO;20200611
16919110025;COLOMBIA;CAUCA;BUENOS AIRES;PALOBLANCO;20200611
16919110026;COLOMBIA;CAUCA;BUENOS AIRES;BELLAVISTA;20200611
16919110029;COLOMBIA;CAUCA;BUENOS AIRES;LA ESPERANZA;20200611
16919110030;COLOMBIA;CAUCA;BUENOS AIRES;MUNCHIQUE;20200611
16919130000;COLOMBIA;CAUCA;CAJIBIO;CAJIBIO;20200611
16917380017;COLOMBIA;CALDAS;LA DORADA;BRISAS TABLONES;20200611
16917380018;COLOMBIA;CALDAS;LA DORADA;JAPON;20200611
16917380019;COLOMBIA;CALDAS;LA DORADA;LA BOCANA;20200611
16917388000;COLOMBIA;CALDAS;LA MERCED;LA MERCED;20200611
16917388002;COLOMBIA;CALDAS;LA MERCED;LA FELISA;20200611
16917388004;COLOMBIA;CALDAS;LA MERCED;EL PALO;20200611
16917388005;COLOMBIA;CALDAS;LA MERCED;LA CHUSPA;20200611
16917388007;COLOMBIA;CALDAS;LA MERCED;LLANADAS;20200611
16917388010;COLOMBIA;CALDAS;LA MERCED;TOSCANA-VERGEL;20200611
16917433000;COLOMBIA;CALDAS;MANZANARES;MANZANARES;20200611
16917433001;COLOMBIA;CALDAS;MANZANARES;AGUABONITA;20200611
16917433003;COLOMBIA;CALDAS;MANZANARES;LA CEIBA;20200611
16917433004;COLOMBIA;CALDAS;MANZANARES;LAS MARGARITAS;20200611
16917433005;COLOMBIA;CALDAS;MANZANARES;PLANES;20200611
16917442000;COLOMBIA;CALDAS;MARMATO;MARMATO;20200611
16917442001;COLOMBIA;CALDAS;MARMATO;CABRAS;20200611
16917442002;COLOMBIA;CALDAS;MARMATO;EL LLANO;20200611
16917442003;COLOMBIA;CALDAS;MARMATO;SAN JUAN;20200611
16917442005;COLOMBIA;CALDAS;MARMATO;LA CUCHILLA;20200611
16917442007;COLOMBIA;CALDAS;MARMATO;LA GARRUCHA;20200611
16917442008;COLOMBIA;CALDAS;MARMATO;JIMENEZ ALTO;20200611
16917442009;COLOMBIA;CALDAS;MARMATO;JIMENEZ BAJO;20200611
16917442010;COLOMBIA;CALDAS;MARMATO;LADRILLERA;20200611
16917442011;COLOMBIA;CALDAS;MARMATO;LLANO GRANDE;20200611
16917442012;COLOMBIA;CALDAS;MARMATO;LOAIZA;20200611
16917444000;COLOMBIA;CALDAS;MARQUETALIA;MARQUETALIA;20200611
16917444001;COLOMBIA;CALDAS;MARQUETALIA;SANTA ELENA;20200611
16917446000;COLOMBIA;CALDAS;MARULANDA;MARULANDA;20200611
16917446001;COLOMBIA;CALDAS;MARULANDA;MONTEBONITO;20200611
16917446003;COLOMBIA;CALDAS;MARULANDA;MOLLEJONES;20200611
16917446004;COLOMBIA;CALDAS;MARULANDA;PARAMO HERVEO;20200611
16917486000;COLOMBIA;CALDAS;NEIRA;NEIRA;20200611
16917486001;COLOMBIA;CALDAS;NEIRA;LA ESPERANZA;20200611
16917486002;COLOMBIA;CALDAS;NEIRA;LLANO GRANDE;20200611
16917486003;COLOMBIA;CALDAS;NEIRA;PAN DE AZUCAR;20200611
16917486004;COLOMBIA;CALDAS;NEIRA;PUEBLORRICO;20200611
16917486005;COLOMBIA;CALDAS;NEIRA;TAPIAS;20200611
16917486006;COLOMBIA;CALDAS;NEIRA;LA CRISTALINA;20200611
16917486008;COLOMBIA;CALDAS;NEIRA;LA FELICIA;20200611
16917486009;COLOMBIA;CALDAS;NEIRA;BARRIO MEDELLIN;20200611
16917486010;COLOMBIA;CALDAS;NEIRA;LA ISLA;20200611
16917486011;COLOMBIA;CALDAS;NEIRA;AGROVILLA;20200611
16917486012;COLOMBIA;CALDAS;NEIRA;SAN JOSE;20200611
16919130001;COLOMBIA;CAUCA;CAJIBIO;CAMPOALEGRE;20200611
16919130002;COLOMBIA;CAUCA;CAJIBIO;CHAUX;20200611
16919130003;COLOMBIA;CAUCA;CAJIBIO;DINDE;20200611
16919130004;COLOMBIA;CAUCA;CAJIBIO;EL CARMELO;20200611
16919130005;COLOMBIA;CAUCA;CAJIBIO;EL ROSARIO;20200611
16919130006;COLOMBIA;CAUCA;CAJIBIO;LA CAPILLA;20200611
16919130007;COLOMBIA;CAUCA;CAJIBIO;LA PEDREGOSA;20200611
16919130008;COLOMBIA;CAUCA;CAJIBIO;LA VENTA;20200611
16919130010;COLOMBIA;CAUCA;CAJIBIO;ORTEGA;20200611
16919130013;COLOMBIA;CAUCA;CAJIBIO;EL TUNEL;20200611
16919130015;COLOMBIA;CAUCA;CAJIBIO;CASAS BAJAS;20200611
16919130016;COLOMBIA;CAUCA;CAJIBIO;EL RECUERDO;20200611
16919137000;COLOMBIA;CAUCA;CALDONO;CALDONO;20200611
16919137001;COLOMBIA;CAUCA;CALDONO;CERRO ALTO;20200611
16919137002;COLOMBIA;CAUCA;CALDONO;EL PITAL;20200611
16919137003;COLOMBIA;CAUCA;CALDONO;LA AGUADA;20200611
16919137004;COLOMBIA;CAUCA;CALDONO;PESCADOR;20200611
16919137005;COLOMBIA;CAUCA;CALDONO;PIOYA;20200611
16919137006;COLOMBIA;CAUCA;CALDONO;PLAN DE ZUNIGA;20200611
16919137007;COLOMBIA;CAUCA;CALDONO;PUEBLO NUEVO;20200611
16919137008;COLOMBIA;CAUCA;CALDONO;SIBERIA;20200611
16919137011;COLOMBIA;CAUCA;CALDONO;ANDALUCIA;20200611
16919137012;COLOMBIA;CAUCA;CALDONO;GRANADILLO;20200611
16919142000;COLOMBIA;CAUCA;CALOTO;CALOTO;20200611
16919142001;COLOMBIA;CAUCA;CALOTO;CAMPO ALEGRE;20200611
16919142004;COLOMBIA;CAUCA;CALOTO;EL PALO;20200611
16919142005;COLOMBIA;CAUCA;CALOTO;EL PLACER;20200611
16919142006;COLOMBIA;CAUCA;CALOTO;GUACHENE;20200611
16919142007;COLOMBIA;CAUCA;CALOTO;HUASANO;20200611
16919142009;COLOMBIA;CAUCA;CALOTO;LA PALOMERA;20200611
16919142010;COLOMBIA;CAUCA;CALOTO;LA PLACA;20200611
16919142011;COLOMBIA;CAUCA;CALOTO;QUINTERO;20200611
16919142012;COLOMBIA;CAUCA;CALOTO;CARPINTERO CHIVERA;20200611
16919142013;COLOMBIA;CAUCA;CALOTO;EL ALBA (PARAISO, LOS MANGOS);20200611
16919142015;COLOMBIA;CAUCA;CALOTO;LA ARROBLEDA;20200611
16919142016;COLOMBIA;CAUCA;CALOTO;SAN NICOLAS;20200611
16919142017;COLOMBIA;CAUCA;CALOTO;SANTA RITA;20200611
16919142024;COLOMBIA;CAUCA;CALOTO;LOMA PELADA;20200611
16919142026;COLOMBIA;CAUCA;CALOTO;EL PEDREGAL;20200611
16919142030;COLOMBIA;CAUCA;CALOTO;CRUCERO DE GUALI;20200611
16919142031;COLOMBIA;CAUCA;CALOTO;HUELLAS;20200611
16919142032;COLOMBIA;CAUCA;CALOTO;ALTO EL PALO;20200611
16919142034;COLOMBIA;CAUCA;CALOTO;BODEGA ARRIBA;20200611
16919142038;COLOMBIA;CAUCA;CALOTO;EL NILO;20200611
16917495000;COLOMBIA;CALDAS;NORCASIA;NORCASIA;20200611
16917495002;COLOMBIA;CALDAS;NORCASIA;LA QUIEBRA;20200611
16917513000;COLOMBIA;CALDAS;PACORA;PACORA;20200611
16917513001;COLOMBIA;CALDAS;PACORA;CASTILLA;20200611
16917513002;COLOMBIA;CALDAS;PACORA;LAS COLES;20200611
16917513003;COLOMBIA;CALDAS;PACORA;SAN BARTOLOME;20200611
16917513012;COLOMBIA;CALDAS;PACORA;BUENOS AIRES;20200611
16917513013;COLOMBIA;CALDAS;PACORA;LOS MORROS;20200611
16917513014;COLOMBIA;CALDAS;PACORA;SAN LORENZO;20200611
16917524000;COLOMBIA;CALDAS;PALESTINA;PALESTINA;20200611
16917524001;COLOMBIA;CALDAS;PALESTINA;ARAUCA;20200611
16917524002;COLOMBIA;CALDAS;PALESTINA;EL JARDIN (REPOSO);20200611
16917524003;COLOMBIA;CALDAS;PALESTINA;LA PLATA;20200611
16917524005;COLOMBIA;CALDAS;PALESTINA;CARTAGENA;20200611
16917541000;COLOMBIA;CALDAS;PENSILVANIA;PENSILVANIA;20200611
16917541001;COLOMBIA;CALDAS;PENSILVANIA;ARBOLEDA;20200611
16917541002;COLOMBIA;CALDAS;PENSILVANIA;BOLIVIA;20200611
16917541004;COLOMBIA;CALDAS;PENSILVANIA;EL HIGUERON;20200611
16917541006;COLOMBIA;CALDAS;PENSILVANIA;LA LINDA;20200611
16917541008;COLOMBIA;CALDAS;PENSILVANIA;LA RIOJA;20200611
16917541009;COLOMBIA;CALDAS;PENSILVANIA;PUEBLONUEVO;20200611
16917541010;COLOMBIA;CALDAS;PENSILVANIA;SAMARIA;20200611
16917541011;COLOMBIA;CALDAS;PENSILVANIA;SAN DANIEL;20200611
16917541013;COLOMBIA;CALDAS;PENSILVANIA;LA TORRE;20200611
16917541015;COLOMBIA;CALDAS;PENSILVANIA;LA SOLEDAD;20200611
16917541016;COLOMBIA;CALDAS;PENSILVANIA;AGUABONITA;20200611
16917614000;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;RIOSUCIO;20200611
16917614001;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;BONAFONT;20200611
16917614003;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;EL SALADO;20200611
16917614004;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;FLORENCIA;20200611
16917614005;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;QUIEBRALOMO;20200611
16917614006;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;SAN LORENZO;20200611
16917614008;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;IBERIA;20200611
16917614010;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;SIPIRRA;20200611
16917614014;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;SAN JERONIMO;20200611
16917614017;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;PUEBLO VIEJO;20200611
16917614021;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;LAS ESTANCIAS;20200611
16917614022;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;LA PLAYA - IMURRA;20200611
16917614023;COLOMBIA;CALDAS;RIOSUCIO-CALDAS;TUMBABARRETO;20200611
16917616000;COLOMBIA;CALDAS;RISARALDA;RISARALDA;20200611
16917616001;COLOMBIA;CALDAS;RISARALDA;ALTO DE ARAUCA;20200611
16917616004;COLOMBIA;CALDAS;RISARALDA;QUIEBRA SANTA BARBARA;20200611
16917616008;COLOMBIA;CALDAS;RISARALDA;QUIEBRA VARILLAS;20200611
16919142039;COLOMBIA;CAUCA;CALOTO;EL GUASIMO;20200611
16919142044;COLOMBIA;CAUCA;CALOTO;SANTA ROSA;20200611
16919142045;COLOMBIA;CAUCA;CALOTO;TOEZ;20200611
16919142046;COLOMBIA;CAUCA;CALOTO;CAICEDO;20200611
16919142047;COLOMBIA;CAUCA;CALOTO;EL CREDO;20200611
16919142048;COLOMBIA;CAUCA;CALOTO;GUABITO;20200611
16919142049;COLOMBIA;CAUCA;CALOTO;LA ESTRELLA;20200611
16919142050;COLOMBIA;CAUCA;CALOTO;LOPEZ ADENTRO;20200611
16919142051;COLOMBIA;CAUCA;CALOTO;MORALES;20200611
16919142052;COLOMBIA;CAUCA;CALOTO;NAPOLES;20200611
16919142053;COLOMBIA;CAUCA;CALOTO;PAJARITO;20200611
16919142054;COLOMBIA;CAUCA;CALOTO;TIERRERO;20200611
16919142055;COLOMBIA;CAUCA;CALOTO;EL VERGEL;20200611
16919142056;COLOMBIA;CAUCA;CALOTO;EL PILAMO;20200611
16919142057;COLOMBIA;CAUCA;CALOTO;ALTAMIRA;20200611
16919142058;COLOMBIA;CAUCA;CALOTO;DOMINGA ALTA;20200611
16919142059;COLOMBIA;CAUCA;CALOTO;EL ARRAYAN;20200611
16919142060;COLOMBIA;CAUCA;CALOTO;EL CARMELO;20200611
16919142061;COLOMBIA;CAUCA;CALOTO;EL CHOCHO;20200611
16919142062;COLOMBIA;CAUCA;CALOTO;EL POBLADO;20200611
16919142063;COLOMBIA;CAUCA;CALOTO;EL SOCORRO;20200611
16919142064;COLOMBIA;CAUCA;CALOTO;GUADUALITO;20200611
16919142065;COLOMBIA;CAUCA;CALOTO;GUATABA;20200611
16919142066;COLOMBIA;CAUCA;CALOTO;LA BUITRERA;20200611
16919142067;COLOMBIA;CAUCA;CALOTO;LA CUCHILLA;20200611
16919142068;COLOMBIA;CAUCA;CALOTO;LA GUINEA;20200611
16919142069;COLOMBIA;CAUCA;CALOTO;LA QUEBRADA;20200611
16919142070;COLOMBIA;CAUCA;CALOTO;LA SELVA;20200611
16919142071;COLOMBIA;CAUCA;CALOTO;LA TRAMPA;20200611
16919142072;COLOMBIA;CAUCA;CALOTO;LAS AGUAS;20200611
16919142073;COLOMBIA;CAUCA;CALOTO;LOS CHORROS;20200611
16919142074;COLOMBIA;CAUCA;CALOTO;MARANON;20200611
16919142075;COLOMBIA;CAUCA;CALOTO;MORALES ARROZAL;20200611
16919142076;COLOMBIA;CAUCA;CALOTO;PORVENIR;20200611
16919142077;COLOMBIA;CAUCA;CALOTO;VENADILLO;20200611
16919142078;COLOMBIA;CAUCA;CALOTO;VISTA HERMOSA;20200611
16919212000;COLOMBIA;CAUCA;CORINTO;CORINTO;20200611
16919212001;COLOMBIA;CAUCA;CORINTO;EL JAGUAL;20200611
16919212004;COLOMBIA;CAUCA;CORINTO;MEDIA NARANJA;20200611
16919212005;COLOMBIA;CAUCA;CORINTO;RIONEGRO;20200611
16919212008;COLOMBIA;CAUCA;CORINTO;SAN RAFAEL;20200611
16919212009;COLOMBIA;CAUCA;CORINTO;EL BARRANCO;20200611
16919212010;COLOMBIA;CAUCA;CORINTO;QUEBRADITAS;20200611
16919212011;COLOMBIA;CAUCA;CORINTO;EL PEDREGAL;20200611
16917616011;COLOMBIA;CALDAS;RISARALDA;CALLE LARGA;20200611
16917653000;COLOMBIA;CALDAS;SALAMINA-CALDAS;SALAMINA;20200611
16917653004;COLOMBIA;CALDAS;SALAMINA-CALDAS;LA UNION;20200611
16917653007;COLOMBIA;CALDAS;SALAMINA-CALDAS;SAN FELIX;20200611
16917662000;COLOMBIA;CALDAS;SAMANA;SAMANA;20200611
16917662001;COLOMBIA;CALDAS;SAMANA;BERLIN;20200611
16917662003;COLOMBIA;CALDAS;SAMANA;FLORENCIA;20200611
16917662004;COLOMBIA;CALDAS;SAMANA;ENCIMADAS;20200611
16917662005;COLOMBIA;CALDAS;SAMANA;LOS POMOS;20200611
16917662007;COLOMBIA;CALDAS;SAMANA;SAN DIEGO;20200611
16917662008;COLOMBIA;CALDAS;SAMANA;RANCHOLARGO;20200611
16917662012;COLOMBIA;CALDAS;SAMANA;EL CONGAL;20200611
16917665000;COLOMBIA;CALDAS;SAN JOSE;SAN JOSE;20200611
16917665001;COLOMBIA;CALDAS;SAN JOSE;LA LIBERTAD;20200611
16917665002;COLOMBIA;CALDAS;SAN JOSE;PRIMAVERA ALTA;20200611
16917665003;COLOMBIA;CALDAS;SAN JOSE;LA QUIEBRA DE SANTA BARBARA;20200611
16917665004;COLOMBIA;CALDAS;SAN JOSE;CONDO VALLES ACAPULCO LOS 6;20200611
16917777000;COLOMBIA;CALDAS;SUPIA;SUPIA;20200611
16917777003;COLOMBIA;CALDAS;SUPIA;LA QUINTA;20200611
16917777005;COLOMBIA;CALDAS;SUPIA;HOJAS ANCHAS;20200611
16917777008;COLOMBIA;CALDAS;SUPIA;GUAMAL;20200611
16917777010;COLOMBIA;CALDAS;SUPIA;PUERTO NUEVO;20200611
16917867000;COLOMBIA;CALDAS;VICTORIA-CALDAS;VICTORIA;20200611
16917867001;COLOMBIA;CALDAS;VICTORIA-CALDAS;CANAVERAL;20200611
16917867003;COLOMBIA;CALDAS;VICTORIA-CALDAS;ISAZA;20200611
16917867004;COLOMBIA;CALDAS;VICTORIA-CALDAS;LA PRADERA;20200611
16917867005;COLOMBIA;CALDAS;VICTORIA-CALDAS;EL LLANO;20200611
16917867007;COLOMBIA;CALDAS;VICTORIA-CALDAS;LA FE;20200611
16917873000;COLOMBIA;CALDAS;VILLAMARIA;VILLAMARIA;20200611
16917873001;COLOMBIA;CALDAS;VILLAMARIA;ALTO DE LA CRUZ - LOS CUERVOS;20200611
16917873002;COLOMBIA;CALDAS;VILLAMARIA;EL PINDO;20200611
16917873003;COLOMBIA;CALDAS;VILLAMARIA;LLANITOS;20200611
16917873004;COLOMBIA;CALDAS;VILLAMARIA;RIOCLARO;20200611
16917873006;COLOMBIA;CALDAS;VILLAMARIA;SAN JULIAN;20200611
16917873007;COLOMBIA;CALDAS;VILLAMARIA;MIRAFLORES;20200611
16917873008;COLOMBIA;CALDAS;VILLAMARIA;ALTO VILLARAZO;20200611
16917873010;COLOMBIA;CALDAS;VILLAMARIA;GALLINAZO;20200611
16917873011;COLOMBIA;CALDAS;VILLAMARIA;LA NUEVA PRIMAVERA;20200611
16917873012;COLOMBIA;CALDAS;VILLAMARIA;LOS CUERVOS;20200611
16917873014;COLOMBIA;CALDAS;VILLAMARIA;LA FLORESTA;20200611
16917873015;COLOMBIA;CALDAS;VILLAMARIA;BAJO ARROYO;20200611
16917873016;COLOMBIA;CALDAS;VILLAMARIA;COROZAL;20200611
16917873017;COLOMBIA;CALDAS;VILLAMARIA;PARTIDAS;20200611
16919212012;COLOMBIA;CAUCA;CORINTO;LA LAGUNA;20200611
16919212013;COLOMBIA;CAUCA;CORINTO;LA MARIA;20200611
16919256000;COLOMBIA;CAUCA;EL TAMBO;EL TAMBO;20200611
16919256001;COLOMBIA;CAUCA;EL TAMBO;ALTO DEL REY;20200611
16919256002;COLOMBIA;CAUCA;EL TAMBO;BARAYA;20200611
16919256003;COLOMBIA;CAUCA;EL TAMBO;BETANIA;20200611
16919256004;COLOMBIA;CAUCA;EL TAMBO;CUATRO ESQUINAS;20200611
16919256005;COLOMBIA;CAUCA;EL TAMBO;CHAPA;20200611
16919256006;COLOMBIA;CAUCA;EL TAMBO;CHISQUIO;20200611
16919256007;COLOMBIA;CAUCA;EL TAMBO;EL PLACER;20200611
16919256009;COLOMBIA;CAUCA;EL TAMBO;EL ZARZAL;20200611
16919256010;COLOMBIA;CAUCA;EL TAMBO;GAMBOA;20200611
16919256011;COLOMBIA;CAUCA;EL TAMBO;NUEVA GRANADA;20200611
16919256012;COLOMBIA;CAUCA;EL TAMBO;HUISITO;20200611
16919256013;COLOMBIA;CAUCA;EL TAMBO;LA ALIANZA;20200611
16919256014;COLOMBIA;CAUCA;EL TAMBO;LA PAZ;20200611
16919256015;COLOMBIA;CAUCA;EL TAMBO;LOS ANAYES;20200611
16919256016;COLOMBIA;CAUCA;EL TAMBO;LOS ANDES;20200611
16919256017;COLOMBIA;CAUCA;EL TAMBO;LOS ANGELES;20200611
16919256018;COLOMBIA;CAUCA;EL TAMBO;MOSQUERA;20200611
16919256019;COLOMBIA;CAUCA;EL TAMBO;PANDIGUANDO;20200611
16919256020;COLOMBIA;CAUCA;EL TAMBO;PIAGUA;20200611
16919256021;COLOMBIA;CAUCA;EL TAMBO;PUERTO RICO;20200611
16919256022;COLOMBIA;CAUCA;EL TAMBO;QUILCACE;20200611
16919256023;COLOMBIA;CAUCA;EL TAMBO;RONDON;20200611
16919256024;COLOMBIA;CAUCA;EL TAMBO;SABANETAS;20200611
16919256025;COLOMBIA;CAUCA;EL TAMBO;SAN JOAQUIN;20200611
16919256026;COLOMBIA;CAUCA;EL TAMBO;SAN JUAN DE MECHENQUE;20200611
16919256027;COLOMBIA;CAUCA;EL TAMBO;SEGUENGUE;20200611
16919256028;COLOMBIA;CAUCA;EL TAMBO;URIBE;20200611
16919256029;COLOMBIA;CAUCA;EL TAMBO;VILLA AL MAR;20200611
16919256030;COLOMBIA;CAUCA;EL TAMBO;LA LAGUNA;20200611
16919256031;COLOMBIA;CAUCA;EL TAMBO;BUENA VISTA;20200611
16919256032;COLOMBIA;CAUCA;EL TAMBO;LAS BOTAS;20200611
16919256033;COLOMBIA;CAUCA;EL TAMBO;CABUYAL;20200611
16919256034;COLOMBIA;CAUCA;EL TAMBO;EL CRUCERO DEL PUEBLO;20200611
16919256035;COLOMBIA;CAUCA;EL TAMBO;LA ROMELIA;20200611
16919256036;COLOMBIA;CAUCA;EL TAMBO;PLAYA RICA;20200611
16919256037;COLOMBIA;CAUCA;EL TAMBO;PUERTA LLAVE;20200611
16919256038;COLOMBIA;CAUCA;EL TAMBO;RIO HONDO;20200611
16919256039;COLOMBIA;CAUCA;EL TAMBO;VEINTE DE JULIO;20200611
16919256040;COLOMBIA;CAUCA;EL TAMBO;EL RETIRO;20200611
16919256041;COLOMBIA;CAUCA;EL TAMBO;CALICHALES;20200611
16917873018;COLOMBIA;CALDAS;VILLAMARIA;GRANJA AGRICOLA LA PAZ;20200611
16917873019;COLOMBIA;CALDAS;VILLAMARIA;NUEVO RIO CLARO;20200611
16917877000;COLOMBIA;CALDAS;VITERBO;VITERBO;20200611
16917877002;COLOMBIA;CALDAS;VITERBO;EL SOCORRO;20200611
16917877006;COLOMBIA;CALDAS;VITERBO;ALTOS DE JAEN;20200611
16917877007;COLOMBIA;CALDAS;VITERBO;EL FARO;20200611
16917877008;COLOMBIA;CALDAS;VITERBO;EL REMANSO;20200611
16917877009;COLOMBIA;CALDAS;VITERBO;LA ESMERALDA;20200611
16917877010;COLOMBIA;CALDAS;VITERBO;LOS ALCARAVANES;20200611
16917877011;COLOMBIA;CALDAS;VITERBO;LOS ANDES;20200611
16917877012;COLOMBIA;CALDAS;VITERBO;QUINTAS DE CATALINA;20200611
16917877013;COLOMBIA;CALDAS;VITERBO;BOSQUES DEL PALMAR;20200611
16917877014;COLOMBIA;CALDAS;VITERBO;VILLA DEL RIO;20200611
16918001000;COLOMBIA;CAQUETA;FLORENCIA;FLORENCIA;20200611
16918001004;COLOMBIA;CAQUETA;FLORENCIA;SAN ANTONIO DE ATENAS;20200611
16918001005;COLOMBIA;CAQUETA;FLORENCIA;SANTANA LAS HERMOSAS;20200611
16918001006;COLOMBIA;CAQUETA;FLORENCIA;LA ESPERANZA;20200611
16918001007;COLOMBIA;CAQUETA;FLORENCIA;NORCACIA;20200611
16918001009;COLOMBIA;CAQUETA;FLORENCIA;EL PARA;20200611
16918001010;COLOMBIA;CAQUETA;FLORENCIA;SAN GUILLERMO;20200611
16918001024;COLOMBIA;CAQUETA;FLORENCIA;PUERTO ARANGO;20200611
16918029000;COLOMBIA;CAQUETA;ALBANIA-CAQUETA;ALBANIA;20200611
16918029003;COLOMBIA;CAQUETA;ALBANIA-CAQUETA;DORADO;20200611
16918029004;COLOMBIA;CAQUETA;ALBANIA-CAQUETA;VERSALLES;20200611
16918029005;COLOMBIA;CAQUETA;ALBANIA-CAQUETA;EL PARAISO;20200611
16918094000;COLOMBIA;CAQUETA;BELEN DE LOS ANDAQUIES;BELEN DE LOS ANDAQUIES;20200611
16918094001;COLOMBIA;CAQUETA;BELEN DE LOS ANDAQUIES;EL PORTAL LA MONO;20200611
